0.15384615384615385,0.3972602739726027,0.13772455089820362,0.4
0.21538461538461545,0.5205479452054794,0.20958083832335334,0.4
0.21538461538461545,0.4383561643835617,0.19161676646706588,0.4
0.21538461538461545,0.10958904109589043,0.1497005988023952,0.6
0.15384615384615385,0.3972602739726027,0.13772455089820362,0.4
0.15384615384615385,0.36986301369863017,0.13772455089820362,0.4
0.15384615384615385,0.3287671232876712,0.07784431137724551,0.4
0.2461538461538461,0.363013698630137,0.0838323353293413,0.8
0.16923076923076918,0.3150684931506849,0.14371257485029937,0.8
0.32307692307692304,0.2602739726027397,0.28143712574850305,0.4
0.12307692307692292,0.3150684931506849,0.125748502994012,0.4
0.32307692307692304,0.2602739726027397,0.28143712574850305,0.4
0.23076923076923078,0.339041095890411,0.11377245508982037,0.4
0.10769230769230759,0.3356164383561644,0.7365269461077845,0.4
0.12307692307692292,0.3424657534246575,0.3293413173652695,0.4
0.12307692307692292,0.3424657534246575,0.35928143712574856,0.4
0.32307692307692304,0.10958904109589043,0.25149700598802394,0.8
0.13846153846153852,0.30136986301369867,0.5688622754491018,0.4
0.09230769230769226,0.3219178082191781,0.10179640718562874,0.2
0.12307692307692292,0.13698630136986303,0.44910179640718567,0.6
0.15384615384615385,0.06849315068493152,0.11976047904191618,0.6
0.19999999999999984,0.18493150684931509,0.19161676646706588,0.4
0.16923076923076918,0.2123287671232877,0.34730538922155696,0.4
0.15384615384615385,0.2534246575342466,0.11976047904191618,0.4
0.19999999999999984,0.19178082191780824,0.17964071856287425,0.6
0.13846153846153852,0.18493150684931509,0.13772455089820362,0.4
0.16923076923076918,0.19863013698630136,0.155688622754491,0.4
0.16923076923076918,0.2123287671232877,0.34730538922155696,0.4
0.15384615384615385,0.4041095890410959,0.1317365269461078,0.4
0.21538461538461545,0.35958904109589046,0.155688622754491,0.6
0.26153846153846144,0.3801369863013699,0.125748502994012,0.4
0.33846153846153837,0.38698630136986306,0.14371257485029937,0.6
0.21538461538461545,0.3664383561643836,0.1976047904191617,0.4
0.15384615384615385,0.3321917808219178,0.11377245508982037,0.6
0.12307692307692292,0.13698630136986303,0.1317365269461078,0.4
0.18461538461538451,0.35958904109589046,0.1317365269461078,0.6
0.3692307692307693,0.3287671232876712,0.16167664670658682,0.6
0.19999999999999984,0.17808219178082194,0.23952095808383234,0.8
0.21538461538461545,0.6917808219178081,0.08982035928143711,0.2
0.32307692307692304,0.226027397260274,0.2994011976047904,0.4
0.32307692307692304,0.226027397260274,0.2994011976047904,0.4
0.13846153846153852,0.3356164383561644,0.10778443113772455,0.2
0.32307692307692304,0.2534246575342466,0.3413173652694611,0.6
0.2923076923076924,0.36986301369863017,0.5209580838323353,0.4
0.16923076923076918,0.37671232876712335,0.11377245508982037,0.4
0.723076923076923,0.27397260273972607,0.13772455089820362,0.2
0.12307692307692292,0.5582191780821918,0.23952095808383234,0.4
0.16923076923076918,0.11643835616438356,0.1497005988023952,0.4
0.12307692307692292,0.19178082191780824,0.13772455089820362,0.4
0.12307692307692292,0.13013698630136986,0.1497005988023952,0.4
0.12307692307692292,0.36986301369863017,0.24550898203592814,0.4
0.15384615384615385,0.27397260273972607,0.17964071856287425,0.6
0.15384615384615385,0.2602739726027397,0.18562874251497008,0.6
0.15384615384615385,0.17808219178082194,0.13772455089820362,0.4
0.27692307692307677,0.2671232876712329,0.17964071856287425,0.6
0.16923076923076918,0.3424657534246575,0.11976047904191618,0.4
0.18461538461538451,0.2054794520547945,0.17964071856287425,0.4
0.15384615384615385,0.3493150684931507,0.2634730538922156,0.4
0.2461538461538461,0.3219178082191781,0.155688622754491,0.4
0.15384615384615385,0.18493150684931509,0.125748502994012,0.6
0.12307692307692292,0.19178082191780824,0.18562874251497008,0.4
0.13846153846153852,0.39041095890410954,0.2275449101796407,0.4
0.16923076923076918,0.27397260273972607,0.17365269461077845,0.8
0.21538461538461545,0.4212328767123288,0.14371257485029937,0.4
0.38461538461538464,0.4143835616438356,0.03592814371257485,0.4
0.38461538461538464,0.4143835616438356,0.03592814371257485,0.4
0.18461538461538451,0.27397260273972607,0.1497005988023952,0.4
0.3538461538461537,0.4006849315068493,0.1497005988023952,0.4
0.3538461538461537,0.13698630136986303,0.2754491017964072,0.4
0.32307692307692304,0.4006849315068493,0.37125748502994005,0.6
